CODELIST_ID	TERM_ID	TERM_SYNONYM	SYNONYM_TYPE	SYNONYM_SOURCE
C67154	C79449	Urine LDH/creatinine ratio(ULDHC)	NARROW	VX
C67154	C79449	Urine lactate dehydrogenase/creatinine ratio	NARROW	VX
C67154	C79449	Urine lactate dehydrogenase/creatinine ratio (ULDHC)	NARROW	VX
C67154	C79449	Urine ldh/creatinine ratio (ULDHC)	NARROW	VX
C67154	C79449	Urine ldh/creatinine ratio(ULDHC)	NARROW	VX
C67154	C79450	LACTICAC	EXACT	SEND
C67154	C79450	Lactat	RELATED	VX
C67154	C79450	Lactate	RELATED	VX
C67154	C79450	Lactate (LAC)	EXACT	VX
C67154	C79450	Lactate (LAC) (12h)	NARROW	VX
C67154	C79450	Lactate (LAC) (1h)	NARROW	VX
C67154	C79450	Lactate (LAC) (3h)	NARROW	VX
C67154	C79450	Lactate (LAC) (6h)	NARROW	VX
C67154	C79451	LDH1LDH	EXACT	SEND
C67154	C79452	LDH2LDH	EXACT	SEND
C67154	C79453	LDH3LDH	EXACT	SEND
C67154	C79454	LDH4LDH	EXACT	SEND
C67154	C79455	LDH5LDH	EXACT	SEND
C67154	C79456	MGCREAT	EXACT	SEND
C67154	C79457	GSTMU	EXACT	SEND
C67154	C79457	GSTYb1	RELATED	VX
C67154	C79457	GSTYb1 in urine collected	NARROW	VX
C67154	C79457	Microsomal glutathione S-transferase (mGST)	EXACT	VX
C67154	C79457	Mu GST	EXACT	VX
C67154	C79457	Mu-GST	EXACT	VX
C67154	C79457	Mu-GST/sample	RELATED	VX
C67154	C79457	RAT MU-GST	NARROW	VX
C67154	C79457	Urine GSTYb1	NARROW	VX
C67154	C79457	Urine Mu glutathione S transferase	NARROW	VX
C67154	C79457	Urine Mu glutathione S transferase/sample	NARROW	VX
C67154	C79457	Urine mu gst	EXACT	VX
C67154	C79458	GSTMUCRT	EXACT	SEND
C67154	C79458	GSTYb1/creatinine ratio	NARROW	VX
C67154	C79459	Excreted NAG (NAG*Vol)	NARROW	VX
C67154	C79459	N-Acetyl glucosaminase	EXACT	VX
C67154	C79459	N-Acetyl-Glucosaminidase (NAG)	EXACT	VX
C67154	C79459	N-Acetyl-Glucosaminidase per sampling period  (NAG*VOL)	RELATED	VX
C67154	C79459	N-Acetyl-Glucosaminidase per sampling period (NAG*VOL)	RELATED	VX
C67154	C79459	N-Acetyl-glucosaminidase (NAG)	EXACT	VX
C67154	C79459	N-Acetyl-glucosaminidase per sampling period (NAG*VOL)	RELATED	VX
C67154	C79459	N-Acetylglucaminidase (NAG)	EXACT	VX
C67154	C79459	N-Acetylglucosamidase (NAG)	EXACT	VX
C67154	C79459	N-Acetylglucosaminidase	EXACT	VX
C67154	C79459	N-Acetylglucosaminidase (NAG)	EXACT	VX
C67154	C79459	N-Acetylglucosaminidase (UNAG)	NARROW	VX
C67154	C79459	N-acethylglucosaminidase (NAG)	EXACT	VX
C67154	C79459	N-acetyl (UNAG)	NARROW	VX
C67154	C79459	N-acetyl Glucosaminidase	EXACT	VX
C67154	C79459	N-acetyl glucoaminidase	EXACT	VX
C67154	C79459	N-acetyl glucoaminidase/sample	RELATED	VX
C67154	C79459	N-acetyl glucosamidase	EXACT	VX
C67154	C79459	N-acetyl glucosaminase	EXACT	VX
C67154	C79459	N-acetyl glucosaminidase	EXACT	VX
C67154	C79459	N-acetyl glucosaminidase (NAG)	EXACT	VX
C67154	C79459	N-acetyl glucosaminidase (UNAG)	NARROW	VX
C67154	C79459	N-acetyl glucosaminidase per sample	EXACT	VX
C67154	C79459	N-acetyl glucosaminidase per sample (USNG)	NARROW	VX
C67154	C79459	N-acetyl glucosaminidase*volume	RELATED	VX
C67154	C79459	N-acetyl glucosaminidase/sample (USNG)	RELATED	VX
C67154	C79459	N-acetyl-?-glucosaminidase (NAG)	RELATED	VX
C67154	C79459	N-acetyl-N-acetylglucosaminidase (NAG)	EXACT	VX
C67154	C79459	N-acetyl-beta-glucosaminidase (UNAG)	NARROW	VX
C67154	C79459	N-acetyl-glucosamine (NAG)	EXACT	VX
C67154	C79459	N-acetyl-glucosaminidase	EXACT	VX
C67154	C79459	N-acetyl-glucosaminidase (Nag)	EXACT	VX
C67154	C79459	N-acetyl-¿-glucosaminidase (NAG)	RELATED	VX
C67154	C79459	N-acetylglucaminidase (NAG)	EXACT	VX
C67154	C79459	N-acetylglucosaminidase	EXACT	VX
C67154	C79459	N-acetylglucosaminidase (NAG)	EXACT	VX
C67154	C79459	N-acetylglucoseaminidase (NAG)	NARROW	VX
C67154	C79459	NAG	EXACT	VX
C67154	C79459	NAG	EXACT	SEND
C67154	C79459	NAG  per sampling period	RELATED	VX
C67154	C79459	Urine N-Acetylglucosaminidase	NARROW	VX
C67154	C79459	Urine N-Acetylglucosaminidase (UNAG)	NARROW	VX
C67154	C79459	Urine N-acetyl glucosaminidase	NARROW	VX
C67154	C79459	Urine N-acetyl glucosaminidase/sample	NARROW	VX
C67154	C79459	Urine N-acetylglucosaminidas	RELATED	VX
C67154	C79459	Urine N-acetylglucosaminidase	NARROW	VX
C67154	C79459	Urine N-acetylglucosaminidase (UNAG)	NARROW	VX
C67154	C79459	Urine N-acetylglucosaminidase excreted	RELATED	VX
C67154	C79459	Urine n-acetylglucosaminidase	NARROW	VX
C67154	C79459	Urine n-acetylglucosaminidase (UNAG)	NARROW	VX
C67154	C79459	Urine n-acetylglucosaminidase(UNAG)	NARROW	VX
C67154	C79459	Urine n-acetylglucosaminidase/period	RELATED	VX
C67154	C79460	N-ACETYL-ß-GLUCOSAMINIDASE/CREATININE	EXACT	VX
C67154	C79460	N-Acetyl-Glucosaminidase per mmol creatinine (NAG/CREA)	EXACT	VX
C67154	C79460	N-Acetyl-Glucosaminidase/creatinine (NAG/CREA)	EXACT	VX
C67154	C79460	N-Acetyl-glucosaminidase per mmol creatinine (NAG/CREA)	EXACT	VX
C67154	C79460	N-Acetylglucosaminidase/creatinine ratio	EXACT	VX
C67154	C79460	N-acetyl glucosamine/creatinine ratio	EXACT	VX
C67154	C79460	N-acetyl glucosaminidase/creatinine	EXACT	VX
C67154	C79460	N-acetyl glucosaminidase/creatinine (UCNG)	NARROW	VX
C67154	C79460	N-acetyl-b-D-glucosamidase/creatinine ratio	EXACT	VX
C67154	C79460	N-acetyl-beta-D-glucosaminidase/creatinine ratio (NC-R)	EXACT	VX
C67154	C79460	N-acetyl-glucosaminidase  per mmol creatinine	EXACT	VX
C67154	C79460	N-acetyl-glucosaminidase per mmol creatinine	EXACT	VX
C67154	C79460	N-acetyl-{beta}-D-glucosaminidase/creatinine	EXACT	VX
C67154	C79460	N-acetylglucosaminidase per creatinine (NAG/CREA)	EXACT	VX
C67154	C79460	N-acetylglucosaminidase/creatinine ratio	EXACT	VX
C67154	C79460	NAG./CREAT.	EXACT	VX
C67154	C79460	NAG/CREAT	EXACT	VX
C67154	C79460	NAG/Creat	EXACT	VX
C67154	C79460	NAG/Creatinine	EXACT	VX
C67154	C79460	NAG/Creatinine (NGCR)	EXACT	VX
C67154	C79460	NAG/Creatinine Ratio	EXACT	VX
C67154	C79460	NAG/Creatinine ratio	EXACT	VX
C67154	C79460	NAG/Creatinine ratio (NC-R)	EXACT	VX
C67154	C79460	NAG/creatinine ratio	EXACT	VX
C67154	C79460	NAG:Crea ratio	EXACT	VX
C67154	C79460	NAGCREAT	EXACT	SEND
C67154	C79460	Nag/creatinine ratio	EXACT	VX
C67154	C79460	Urine N-Acetylglucosaminidase/creatinine ratio	NARROW	VX
C67154	C79460	Urine N-acetylglucosaminidase/creatine ratio	NARROW	VX
C67154	C79460	Urine N-acetylglucosaminidase/creatine ratio(NG/C)	NARROW	VX
C67154	C79460	Urine N-acetylglucosaminidase/creatinine ratio	NARROW	VX
C67154	C79460	Urine NAG/Creatinine Ratio	NARROW	VX
C67154	C79460	Urine NAG/Creatinine Ratio (UNAGC)	NARROW	VX
C67154	C79460	Urine NAG/Creatinine ratio (UNAGC)	NARROW	VX
C67154	C79460	Urine NAG/creatinine raio	NARROW	VX
C67154	C79460	Urine NAG/creatinine ratio	NARROW	VX
C67154	C79460	Urine NAG/creatinine ratio  (UNAGC)	NARROW	VX
C67154	C79460	Urine NAG/creatinine ratio (NAG/Crea)	RELATED	VX
C67154	C79460	Urine NAG/creatinine ratio (UNAGC)	NARROW	VX
C67154	C79460	Urine NAG/creatinine ratio(UNAGC)	NARROW	VX
C67154	C79460	Urine n-acetylglucosaminidase/creatinine ratio	NARROW	VX
C67154	C79460	Urine n-acetylglucosaminidase/creatinine ratio (UNAGC)	RELATED	VX
C67154	C79460	Urine nag/Creatinine ratio (UNAGC)	NARROW	VX
C67154	C79460	Urine nag/creatinine catio (UNAGC)	NARROW	VX
C67154	C79460	Urine nag/creatinine ratio	NARROW	VX
C67154	C79460	Urine nag/creatinine ratio (UNAGC)	NARROW	VX
C67154	C79460	Urine nag/creatinine ratio(UNAGC)	NARROW	VX
C67154	C79461	PHOSCRT	EXACT	SEND
C67154	C79461	Urine phos/creatinine ratio (UPHOSC)	NARROW	VX
C67154	C79462	K/Creatinine ratio (KC-R)	EXACT	VX
C67154	C79462	K:Crea	EXACT	VX
C67154	C79462	KCREAT	EXACT	SEND
C67154	C79462	POTASSIUM/CREATININE	EXACT	VX
C67154	C79462	Potassium/10 mmol creatinine	NARROW	VX
C67154	C79462	Potassium/10 mmol creatinine (UCK)	NARROW	VX
C67154	C79462	Potassium/Creatinine	EXACT	VX
C67154	C79462	Potassium/cre ratio	EXACT	VX
C67154	C79462	Potassium/creatinine	EXACT	VX
C67154	C79462	Potassium/creatinine (UCK)	NARROW	VX
C67154	C79462	Potassium/creatinine ratio	EXACT	VX
C67154	C79462	Protein to urinary creatinine ratio (PRO/CREA)	RELATED	VX
C67154	C79462	Ratio urine potassium/cre ratio(UKC)	NARROW	VX
C67154	C79462	Urinary potassium/creatinine ratio (KC-R)	NARROW	VX
C67154	C79462	Urine Potassium/Cre Ratio	NARROW	VX
C67154	C79462	Urine Potassium/Creatinine Ratio	NARROW	VX
C67154	C79462	Urine potassium/Cre ratio (UKC Ratio)	NARROW	VX
C67154	C79462	Urine potassium/Cre ratio (UKC ratio)	NARROW	VX
C67154	C79462	Urine potassium/Cre ratio (UKC)	NARROW	VX
C67154	C79462	Urine potassium/cre ratio	NARROW	VX
C67154	C79462	Urine potassium/cre ratio (UKC Ratio)	NARROW	VX
C67154	C79462	Urine potassium/cre ratio (UKC ratio)	EXACT	VX
C67154	C79462	Urine potassium/cre ratio (UKC)	NARROW	VX
C67154	C79462	Urine potassium/creatinine ratio	NARROW	VX
C67154	C79462	Urine potassium/creatinine ratio (UKC)	NARROW	VX
C67154	C79462	Urine potassium/creatinine ratio(UKC)	NARROW	VX
C67154	C79462	Urine sotassium/creatinine ratio(UKC)	NARROW	VX
C67154	C79463	PROTCRT	EXACT	SEND
C67154	C79463	PROTEIN/CREATININE	EXACT	VX
C67154	C79463	Pro:Crea ratio	EXACT	VX
C67154	C79463	Protein (corrected for creatinine concentration)	NARROW	VX
C67154	C79463	Protein / creatinine ratio	EXACT	VX
C67154	C79463	Protein per creatinine (PROT/CREA)	EXACT	VX
C67154	C79463	Protein per mmol creatinine (PROT/CREA)	EXACT	VX
C67154	C79463	Protein quantitative per mmol creatinine (PROT/CREA)	RELATED	VX
C67154	C79463	Protein to Creatinine Ratio	NARROW	VX
C67154	C79463	Protein to creatinine ratio	NARROW	VX
C67154	C79463	Protein/Creatinine	EXACT	VX
C67154	C79463	Protein/Creatinine (PROT/CREA)	EXACT	VX
C67154	C79463	Protein/Creatinine (UPCR)	EXACT	VX
C67154	C79463	Protein/Creatinine ratio	NARROW	VX
C67154	C79463	Protein/Creatinine ratio (PC-R)	EXACT	VX
C67154	C79463	Protein/creatinin (PROT/CREA)	EXACT	VX
C67154	C79463	Protein/creatinine	EXACT	VX
C67154	C79463	Protein/creatinine ratio	EXACT	VX
C67154	C79463	Protein/creatinine ratio (P/C)	EXACT	VX
C67154	C79463	Protein/creatinine ratio (PC-R)	EXACT	VX
C67154	C79463	Protein/creatinine ratio (PRO/CREA RATIO)	EXACT	VX
C67154	C79463	Protein/creatinine ratio (PRO/CREA)	EXACT	VX
C67154	C79463	Protein/creatinine ratio (Prot-U/Cre)	EXACT	VX
C67154	C79463	Protein/creatinine ratio (Prot/Crea)	EXACT	VX
C67154	C79463	Protein/creatinine ratio (Prot/creat)	EXACT	VX
C67154	C79463	Protein/creatinine ratio (TPCR)	EXACT	VX
C67154	C79463	Protein/creatinine ratio (UPCR)	EXACT	VX
C67154	C79463	Total protein/creatinine	EXACT	VX
C67154	C79463	Total protein/creatinine ratio	EXACT	VX
C67154	C79463	U.protein/u.creatinine ratio	NARROW	VX
C67154	C79463	Urinary protein/creatinine ratio	NARROW	VX
C67154	C79463	Urinary total protein/creatinine	NARROW	VX
C67154	C79463	Urine Total Protein/Creatinine	NARROW	VX
C67154	C79463	Urine Total Protein/Creatinine (UTPC)	NARROW	VX
C67154	C79463	Urine Total Protein/Creatinine Ratio (UTPC)	NARROW	VX
C67154	C79463	Urine protein/creatinin ratio (UPRO/CRE)	RELATED	VX
C67154	C79463	Urine protein/creatinine Ratio	NARROW	VX
C67154	C79463	Urine protein/creatinine ratio	NARROW	VX
C67154	C79463	Urine protein/creatinine ratio (AAP/Crea)	RELATED	VX
C67154	C79463	Urine protein/creatinine ratio (GGT/Crea)	RELATED	VX
C67154	C79463	Urine protein/creatinine ratio (LDH/Crea)	RELATED	VX
C67154	C79463	Urine protein/creatinine ratio (NAG/Crea)	RELATED	VX
C67154	C79463	Urine protein/creatinine ratio (PROT /CREA)	NARROW	VX
C67154	C79463	Urine protein/creatinine ratio (Prot-U/Cre)	RELATED	VX
C67154	C79463	Urine protein/creatinine ratio (UP/C)	NARROW	VX
C67154	C79463	Urine protein/creatinine ratio (UPRO/CRE)	NARROW	VX
C67154	C79463	Urine total protein/Creatinine	NARROW	VX
C67154	C79463	Urine total protein/Creatinine (UTPC)	NARROW	VX
C67154	C79463	Urine total protein/creatinine	NARROW	VX
C67154	C79463	Urine total protein/creatinine (UTPC)	NARROW	VX
C67154	C79463	Urine total protein/creatinine (UTPC) 6h	NARROW	VX
C67154	C79463	Urine total protein/creatinine UTPC)	NARROW	VX
C67154	C79463	Urine total protein/creatinine ratio	NARROW	VX
C67154	C79463	Urine total protein/creatinine ratio (UTPC)	NARROW	VX
C67154	C79463	Urine total protein/creatinine(UTPC)	NARROW	VX
C67154	C79464	NACREAT	EXACT	SEND
C67154	C79464	Na/Creatinine ratio (NaC-R)	EXACT	VX
C67154	C79464	Na:Crea	EXACT	VX
C67154	C79464	SODIUM/CREATININE	EXACT	VX
C67154	C79464	Sodium/10 mmol creatinine	NARROW	VX
C67154	C79464	Sodium/10 mmol creatinine (UCNA)	NARROW	VX
C67154	C79464	Sodium/Creatinine	EXACT	VX
C67154	C79464	Sodium/creatinine	EXACT	VX
C67154	C79464	Sodium/creatinine (UCNA)	NARROW	VX
C67154	C79464	Sodium/creatinine ratio	EXACT	VX
C67154	C79464	Urinary sodium/creatinine ratio (NaC-R)	NARROW	VX
C67154	C79464	Urine Sodium/Creatinine Ratio	NARROW	VX
C67154	C79464	Urine sodium/Creatinine ratio (UNaC Ratio)	NARROW	VX
C67154	C79464	Urine sodium/Creatinine ratio (UNaC ratio)	NARROW	VX
C67154	C79464	Urine sodium/Creatinine ratio (UNaC)	NARROW	VX
C67154	C79464	Urine sodium/creatinine Ratio (UNaC)	NARROW	VX
C67154	C79464	Urine sodium/creatinine ratio	NARROW	VX
C67154	C79464	Urine sodium/creatinine ratio (UNAC ratio)	NARROW	VX
C67154	C79464	Urine sodium/creatinine ratio (UNaC Ratio)	NARROW	VX
C67154	C79464	Urine sodium/creatinine ratio (UNaC)	NARROW	VX
C67154	C79464	Urine sodium/creatinine ratio(UNaC)	NARROW	VX
C67154	C79465	S-SDH	NARROW	VX
C67154	C79465	SDH	EXACT	SEND
C67154	C79465	SDH	RELATED	VX
C67154	C79465	SDH activity	RELATED	VX
C67154	C79465	SORB. DEHYDROG.	EXACT	VX
C67154	C79465	Sorbitol Dehydrogenase	EXACT	VX
C67154	C79465	Sorbitol dehydragenase	RELATED	VX
C67154	C79465	Sorbitol dehydragenase (SDH)	RELATED	VX
C67154	C79465	Sorbitol dehydrogenasa (SDH)	RELATED	VX
C67154	C79465	Sorbitol dehydrogenase	EXACT	VX
C67154	C79465	Sorbitol dehydrogenase (SDH)	RELATED	VX
C67154	C79465	sDH	RELATED	VX
C67154	C79465	sorbitol dehydrogenase (SDH)	RELATED	VX
C67154	C79466	CKBBCK	EXACT	SEND
C67154	C79467	LGLUCLE	EXACT	SEND
C67154	C79602	POIKILO	EXACT	SEND
C67154	C79602	Poikilo	EXACT	VX
C67154	C79602	Poikilocytosis	EXACT	VX
C67154	C79602	Poikilocytosis (Poik)	EXACT	VX
C67154	C79602	Poikilocytosis (Poikilo)	EXACT	VX
C67154	C79602	RBC poikilocytosis	EXACT	VX
C67154	C80160	CTOT	EXACT	SEND
C67154	C80163	ACPHOS	EXACT	SEND
C67154	C80163	Acid phosphatase	EXACT	VX
C67154	C80164	GLP1AC	EXACT	SEND
C67154	C80165	GUSA	EXACT	SEND
C67154	C80166	GSTALCRT	EXACT	SEND
C67154	C80166	aGST/creatinine ratio	EXACT	VX
C67154	C80167	A1ANTRYP	EXACT	SEND
C67154	C80168	A2MACG	EXACT	SEND
C67154	C80168	Alpha 2 macroglobulin	EXACT	VX
C67154	C80169	ACE	EXACT	SEND
C67154	C80169	angiotensin-converting enzyme inhibitor (ACE)	EXACT	VX
C67154	C80170	GUSB	EXACT	SEND
C67154	C80171	CHOLHDL	EXACT	SEND
C67154	C80172	CBB	EXACT	SEND
C67154	C80173	C1QAB	EXACT	SEND
C67154	C80174	C3	EXACT	SEND
C67154	C80175	C3A	EXACT	SEND
C67154	C80176	C3B	EXACT	SEND
C67154	C80177	C4	EXACT	SEND
C67154	C80178	C4A	EXACT	SEND
C67154	C80179	C5A	EXACT	SEND
C67154	C80180	ISOPRF2	EXACT	SEND
C67154	C80182	GALANIN	EXACT	SEND
C67154	C80183	GLP1	EXACT	SEND
C67154	C80184	G6PD	EXACT	SEND
C67154	C80184	Glucose-6-phosphate dehydrogenase (G6PD)	EXACT	VX
C67154	C80185	GST	EXACT	SEND
C67154	C80185	Glutathione S-transferase (GST total)	EXACT	VX
C67154	C80185	Glutathione-S-transferase	RELATED	VX
C67154	C80186	GOLD	EXACT	SEND
C67154	C80187	HDL2	EXACT	SEND
C67154	C80188	HDL3	EXACT	SEND
C67154	C80189	HISTAMIN	EXACT	SEND
C67154	C80189	Histamin	EXACT	VX
C67154	C80190	HYPRLN	EXACT	SEND
C67154	C80191	MCSF	EXACT	SEND
C67154	C80192	MMP1	EXACT	SEND
C67154	C80193	MMP2	EXACT	SEND
C67154	C80194	MMP3	EXACT	SEND
C67154	C80195	MMP7	EXACT	SEND
C67154	C80196	MMP8	EXACT	SEND
C67154	C80197	MMP9	EXACT	SEND
C67154	C80198	MPO	EXACT	SEND
C67154	C80199	NEOPTERN	EXACT	SEND
C67154	C80200	FATACFR	EXACT	SEND
C67154	C80200	FFA	EXACT	VX
C67154	C80200	FFA: Free fatty acids (FFA)	EXACT	VX
C67154	C80200	FFA:FREE FATTY ACID	EXACT	VX
C67154	C80200	Fatty acids (FAT. AC)	NARROW	VX
C67154	C80200	Free fatty acid	EXACT	VX
C67154	C80200	Free fatty acid (FFA)	EXACT	VX
C67154	C80200	Free fatty acids	EXACT	VX
C67154	C80200	Free fatty acids	EXACT	MedDRA
C67154	C80200	Free fatty acids (FFA)	RELATED	VX
C67154	C80200	Free faty acid (FFA)	EXACT	VX
C67154	C80200	Non esterified fatty acids	RELATED	VX
C67154	C80200	Non esterified fatty acids (NEFA)	RELATED	VX
C67154	C80200	Non esterified free fatty acids	EXACT	VX
C67154	C80200	Non-esterified fatty acids	RELATED	VX
C67154	C80200	Non-esterified fatty acids (AGNE)	RELATED	VX
C67154	C80200	Non-esterified fatty acids (NEFA)	RELATED	VX
C67154	C80201	PNCTPP	EXACT	SEND
C67154	C80202	PYY	EXACT	SEND
C67154	C80203	GSTPI	EXACT	SEND
C67154	C80204	PAP	EXACT	SEND
C67154	C80205	RESISTIN	EXACT	SEND
C67154	C80206	FATACFRS	EXACT	SEND
C67154	C80207	GSTTH	EXACT	SEND
C67154	C80208	TRAP	EXACT	SEND
C67154	C80209	FATACFRU	EXACT	SEND
C67154	C80209	Unsaturated fatty acids	EXACT	VX
C67154	C80210	ZINC	EXACT	SEND
C67154	C80210	Zink	RELATED	VX
C67154	C80210	Zn	EXACT	VX
C67154	C80211	PYRIDNLN	EXACT	SEND
C67154	C80360	Growth hormone	RELATED	VX
C67154	C80360	SOMATRO	EXACT	SEND
C67154	C80365	P-thrombin time	NARROW	VX
C67154	C80365	TT	EXACT	VX
C67154	C80365	TT	EXACT	SEND
C67154	C80365	Thrombin	RELATED	VX
C67154	C80365	Thrombin Time	EXACT	VX
C67154	C80365	Thrombin Time (TT)	EXACT	VX
C67154	C80365	Thrombin clotting time	RELATED	VX
C67154	C80365	Thrombin tim	EXACT	VX
C67154	C80365	Thrombin time	EXACT	VX
C67154	C80365	Thrombin time (24 h. post dose)	RELATED	VX
C67154	C80365	Thrombin time (PT)	EXACT	VX
C67154	C80365	Thrombin time (TT)	EXACT	VX
C67154	C80365	Thrombin time + 24h	RELATED	VX
C67154	C80365	Thrombin time + 24h.	RELATED	VX
C67154	C80365	Thrombin time + 2h	RELATED	VX
C67154	C80365	Thrombin time + 2h.	RELATED	VX
C67154	C80365	Thrombin time before dosing	RELATED	VX
C67154	C80365	Thrombin time(TT)	EXACT	VX
C67154	C80365	Thrombine time	EXACT	VX
C67154	C80365	Thrombing clotting time	RELATED	VX
C67154	C80365	Thrombintime	EXACT	VX
C67154	C80365	Trombin time (TT)	EXACT	VX
C67154	C81280	PHE	EXACT	SEND
C67154	C81947	FATBODOV	EXACT	SEND
C67154	C81948	CAION	EXACT	SEND
C67154	C81948	Ionized calcium	EXACT	MedDRA
C67154	C81948	Ionized calcium	EXACT	VX
C67154	C81951	CYSTARCH	EXACT	SEND
C67154	C81952	EOTAXIN1	EXACT	SEND
C67154	C81953	EOTAXIN2	EXACT	SEND
C67154	C81954	EOTAXIN3	EXACT	SEND
C67154	C81955	LYMPHOTC	EXACT	SEND
C67154	C81956	MDC	EXACT	SEND
C67154	C81957	RANTES	EXACT	SEND
C67154	C81958	ANTHRM	EXACT	SEND
C67154	C81959	FACTIII	EXACT	SEND
C67154	C81960	FACTVII	EXACT	SEND
C67154	C81961	FACTVIII	EXACT	SEND
C67154	C81962	Index of platelet distribution	RELATED	VX
C67154	C81962	PDW	EXACT	SEND
C67154	C81962	PDW	EXACT	VX
C67154	C81962	Platelet distribution width	EXACT	VX
C67154	C81962	Platelet distribution width (PDW)	EXACT	VX
C67154	C81962	Platelet distribution width (PTE/LET DISWIDT)	EXACT	VX
C67154	C81962	Platelet distribution width (RDW)	EXACT	VX
C67154	C81962	Platelet distribution width( PDW)	EXACT	VX
C67154	C81962	Platelet-distribution width (PDW)	EXACT	VX
C67154	C81963	ESTRIOLF	EXACT	SEND
C67154	C81964	PTHCT	EXACT	SEND
C67154	C81965	PTHMM	EXACT	SEND
C67154	C81966	PTHNT	EXACT	SEND
C67154	C81967	PROINSUL	EXACT	SEND
C67154	C81968	RT3	EXACT	SEND
C67154	C81969	IGA	EXACT	SEND
C67154	C81969	Immunoglobulin A (IGA)	EXACT	VX
C67154	C81970	IGE	EXACT	SEND
C67154	C81970	Immunoglobulin E (IE)	RELATED	VX
C67154	C81970	Immunoglobulin e	EXACT	MedDRA
C67154	C81971	IGG	EXACT	SEND
C67154	C81971	IMMUNOGLOBULIN G	EXACT	VX
C67154	C81971	IgG	RELATED	VX
C67154	C81971	Immunoglobulin G	EXACT	VX
C67154	C81971	Immunoglobulin G (IG)	RELATED	VX
C67154	C81971	Immunoglobulin G (IGG)	RELATED	VX
C67154	C81971	Immunoglobulin G (IgG)	RELATED	VX
C67154	C81971	Immunoglobulin g	EXACT	MedDRA
C67154	C81971	Immunoglobulins (IG)	RELATED	VX
C67154	C81971	Immunoglobulins (Ig)	RELATED	VX
C67154	C81971	Immunoglobulins G	EXACT	VX
C67154	C81971	Immunoglobulins G (IgG)	RELATED	VX
C67154	C81972	IGM	EXACT	SEND
C67154	C81972	IgM	RELATED	VX
C67154	C81972	Immunoglobulin M	EXACT	VX
C67154	C81972	Immunoglobulin M (IGM)	RELATED	VX
C67154	C81972	Immunoglobulin M (IM)	RELATED	VX
C67154	C81972	Immunoglobulin M (IgM)	RELATED	VX
C67154	C81972	Immunoglobulin m	EXACT	MedDRA
C67154	C81972	Immunoglobulins M	EXACT	VX
C67154	C81972	Immunoglobulins M (IgM)	RELATED	VX
C67154	C81973	DNAAB	EXACT	SEND
C67154	C81974	ANGLOBDR	EXACT	SEND
C67154	C81975	AMA	EXACT	SEND
C67154	C81976	ASCAB	EXACT	SEND
C67154	C81977	ANTHRMAG	EXACT	SEND
C67154	C81978	ASTAG	EXACT	SEND
C67154	C81979	B2GLYAB	EXACT	SEND
C67154	C81980	B2MICG	EXACT	SEND
C67154	C81980	Beta-2 microglobulin	EXACT	VX
C67154	C81982	CA19_9AG	EXACT	SEND
C67154	C81983	CEA	EXACT	SEND
C67154	C81984	HTPHAB	EXACT	SEND
C67154	C81985	IC512AB	EXACT	SEND
C67154	C81986	IC512AG	EXACT	SEND
C67154	C81987	INGAPAB	EXACT	SEND
C67154	C81988	PEMAB	EXACT	SEND
C67154	C81989	PAI1AG	EXACT	SEND
C67154	C81990	THYAB	EXACT	SEND
C67154	C81991	THYAMAB	EXACT	SEND
C67154	C81992	THYATAB	EXACT	SEND
C67154	C81993	TPAAG	EXACT	SEND
C67154	C81994	IFNA	EXACT	SEND
C67154	C81995	IFNB	EXACT	SEND
C67154	C81996	IFNG	EXACT	SEND
C67154	C81997	% SEG	EXACT	VX
C67154	C81997	(B) Lkcs-neutrophilocytes (segmented) (B-Seg)	EXACT	VX
C67154	C81997	(B) Neutrophils (segmented)	EXACT	VX
C67154	C81997	(B)Lkcs-neutrophilocytes (segmented) (B-Seg)	EXACT	VX
C67154	C81997	(B)Lkcs-neutrophils (segmented)	NARROW	VX
C67154	C81997	(B)Lkcs-neutrophils (segmented) (B-Seg)	EXACT	VX
C67154	C81997	(B)lkcs-neutrophils (segmented)	EXACT	VX
C67154	C81997	(SEGM)	EXACT	VX
C67154	C81997	2 - Segmented neutrophils (SEG2)	NARROW	VX
C67154	C81997	2-Segmented neutrophils (Seg 2)	NARROW	VX
C67154	C81997	3 - Segmented neutrophils (SEG3)	NARROW	VX
C67154	C81997	3-Segmented neutrophils (Seg 3)	NARROW	VX
C67154	C81997	4-Segmented neutrophils (SEG4)	NARROW	VX
C67154	C81997	4-Segmented neutrophils (Seg 4)	NARROW	VX
C67154	C81997	5-Segmented neutrophils (SEG5)	NARROW	VX
C67154	C81997	5-Segmented neutrophils (Seg 5)	NARROW	VX
C67154	C81997	ABSOLUTE SEGMENTED NEUTROPHILS	EXACT	VX
C67154	C81997	Absolute segmented neutrophil (SEG)	EXACT	VX
C67154	C81997	Absolute segmented neutrophil count	EXACT	VX
C67154	C81997	Absolute segmented neutrophil count (NEUT)	EXACT	VX
C67154	C81997	Absolute segmented neutrophils count	EXACT	VX
C67154	C81997	N-SEG	EXACT	VX
C67154	C81997	N-Seg.	EXACT	VX
C67154	C81997	N-seg.	EXACT	VX
C67154	C81997	NES: Segmented Neutrophils	EXACT	VX
C67154	C81997	NES: Segmented neutrophils	EXACT	VX
C67154	C81997	NEUT SEG	EXACT	VX
