CODELIST_ID	TERM_ID	TERM_NAME	TERM_DEFINITION
C67154	C81948	Calcium, Ionized	A measurement of the ionized calcium in a biological specimen.
C67154	C81951	Starch Crystals	A measurement of the starch crystals in a biological specimen.
C67154	C81952	Eotaxin-1	A measurement of the eotaxin-1 in a biological specimen.
C67154	C81953	Eotaxin-2	A measurement of the eotaxin-2 in a biological specimen.
C67154	C81954	Eotaxin-3	A measurement of the eotaxin-3 in a biological specimen.
C67154	C81955	Lymphotactin	A measurement of the lymphotactin in a biological specimen.
C67154	C81956	Macrophage-Derived Chemokine	A measurement of the macrophage-derived chemokine in a biological specimen.
C67154	C81957	Reg upon Act Normal T-cell Exprd Secrtd	A measurement of the RANTES (regulated on activation, normally, T-cell expressed, and secreted) chemokine in a biological specimen.
C67154	C81958	Antithrombin	A measurement of the antithrombin activity in a biological specimen.
C67154	C81959	Factor III	A measurement of the factor III in a biological specimen.
C67154	C81960	Factor VII	A measurement of the factor VII in a biological specimen.
C67154	C81961	Factor VIII	A measurement of the factor VIII in a biological specimen.
C67154	C81962	Platelet Distribution Width	A measurement of the range of platelet sizes in a biological specimen.
C67154	C81963	Estriol, Free	A measurement of the free estriol in a biological specimen.
C67154	C81964	Parathyroid Hormone, C-Terminal	A measurement of the C-terminal fragment of parathyroid hormone in a biological specimen.
C67154	C81965	Parathyroid Hormone, Mid-Molecule	A measurement of the mid-molecule fragment of parathyroid hormone in a biological specimen.
C67154	C81966	Parathyroid Hormone, N-Terminal	A measurement of the N-terminal fragment of parathyroid hormone in a biological specimen.
C67154	C81967	Proinsulin	A measurement of the proinsulin in a biological specimen.
C67154	C81968	Triiodothyronine, Reverse	A measurement of the reverse triiodothyronine in a biological specimen.
C67154	C81969	Immunoglobulin A	A measurement of the Immunoglobulin A in a biological specimen.
C67154	C81970	Immunoglobulin E	A measurement of the Immunoglobulin E in a biological specimen.
C67154	C81971	Immunoglobulin G	A measurement of the Immunoglobulin G in a biological specimen.
C67154	C81972	Immunoglobulin M	A measurement of the Immunoglobulin M in a biological specimen.
C67154	C81973	Anti-DNA Antibodies	A measurement of the anti-DNA antibodies in a biological specimen.
C67154	C81974	Antiglobulin Test, Direct	A measurement of the antibody or complement-coated erythrocytes in a biological specimen in vivo.
C67154	C81975	Antimitochondrial Antibodies	A measurement of the antimitochondrial antibodies in a biological specimen.
C67154	C81976	Anti-Saccharomyces cerevisiae Antibody	A measurement of the anti-Saccharomyces cerevisiae antibody in a biological specimen.
C67154	C81977	Antithrombin Antigen	A measurement of the antithrombin antigen in a biological specimen.
C67154	C81978	Aspartate Aminotransferase Antigen	A measurement of the aspartate aminotransferase antigen in a biological specimen.
C67154	C81979	Beta-2 Glycoprotein Antibody	A measurement of the beta-2 glycoprotein antibody in a biological specimen.
C67154	C81980	Beta-2 Microglobulin	A measurement of the beta-2 microglobulin in a biological specimen.
C67154	C81982	Cancer Antigen 19-9	A measurement of the cancer antigen 19-9 in a biological specimen.
C67154	C81983	Carcinoembryonic Antigen	A measurement of the carcinoembryonic antigen in a biological specimen.
C67154	C81984	Heterophile Antibodies	A measurement of the heterophile antibodies in a biological specimen.
C67154	C81985	Islet Cell 512 Antibody	A measurement of the islet cell 512 antibody in a biological specimen.
C67154	C81986	Islet Cell 512 Antigen	A measurement of the islet cell 512 antigen in a biological specimen.
C67154	C81987	Islet Neogenesis Assoc Protein Antibody	A measurement of the islet neogenesis associated protein antibody in a biological specimen.
C67154	C81988	Pemphigoid Antibodies	A measurement of the pemphigoid antibodies in a biological specimen.
C67154	C81989	Plasminogen Activator Inhibitor-1 AG	A measurement of the plasminogen activator inhibitor-1 antigen in a biological specimen.
C67154	C81990	Thyroid Antibodies	A measurement of the thyroid antibodies in a biological specimen.
C67154	C81991	Thyroid Antimicrosomal Antibodies	A measurement of the thyroid antimicrosomal antibodies in a biological specimen.
C67154	C81992	Thyroid Antithyroglobulin Antibodies	A measurement of the thyroid antithyroglobulin antibodies in a biological specimen.
C67154	C81993	Tissue Plasminogen Activator Antigen	A measurement of the tissue plasminogen activator antigen in a biological specimen.
C67154	C81994	Interferon Alpha	A measurement of the interferon alpha in a biological specimen.
C67154	C81995	Interferon Beta	A measurement of the interferon beta in a biological specimen.
C67154	C81996	Interferon Gamma	A measurement of the interferon gamma in a biological specimen.
C67154	C81997	Neutrophils, Segmented	A measurement of the segmented neutrophils in a biological specimen.
C67154	C81998	Amyloid P	A measurement of the total amyloid P in a biological specimen.
C67154	C81999	Amyloid, Beta	A measurement of the total amyloid beta in a biological specimen.
C67154	C82000	Apolipoprotein AII	A measurement of the apolipoprotein AII in a biological specimen.
C67154	C82001	Apolipoprotein CIII	A measurement of the apolipoprotein CIII in a biological specimen.
C67154	C82002	Apolipoprotein E	A measurement of the apolipoprotein E in a biological specimen.
C67154	C82003	Apolipoprotein H	A measurement of the apolipoprotein H in a biological specimen.
C67154	C82004	Brain-Derived Neurotrophic Factor	A measurement of the brain-derived neurotrophic factor in a biological specimen.
C67154	C82005	Calprotectin	A measurement of the calprotectin in a biological specimen.
C67154	C82006	CD40	A count of the CD40 cells per unit in a biological specimen.
C67154	C82007	CD40 Ligand	A count of the CD40 ligand cells per unit in a biological specimen.
C67154	C82008	Endothelin-1	A measurement of the endothelin-1 in a biological specimen.
C67154	C82009	Epidermal Growth Factor	A measurement of the epidermal growth factor in a biological specimen.
C67154	C82010	Epith Neutrophil-Activating Peptide 78	A measurement of the epithelial neutrophil-activating peptide in a biological specimen.
C67154	C82011	Extracell Newly Ident RAGE Bind Protein	A measurement of the extracellular newly identified RAGE (receptor for advanced glycation end products) binding protein in a biological specimen.
C67154	C82012	Fatty Acid Binding Protein 1	A measurement of the fatty acid binding protein 1 in a biological specimen.
C67154	C82013	Fibrin Degradation Products	A measurement of the fibrin degradation products in a biological specimen.
C67154	C82014	Fibroblast Growth Factor Basic Form	A measurement of the basic form of fibroblast growth factor in a biological specimen.
C67154	C82015	Glutamic Acid Decarboxylase 1	A measurement of the glutamic acid decarboxylase 1 in a biological specimen.
C67154	C82016	Glutamic Acid Decarboxylase 2	A measurement of the glutamic acid decarboxylase 2 in a biological specimen.
C67154	C82017	Glutamic Acid Decarboxylase 2 Antibody	A measurement of the glutamic acid decarboxylase 2 antibody in a biological specimen.
C67154	C82018	Granulocyte Colony Stimulating Factor	A measurement of the granulocyte colony stimulating factor in a biological specimen.
C67154	C82019	Granulocyte Macrophage Colony Stm Factor	A measurement of the granulocyte macrophage colony stimulating factor in a biological specimen.
C67154	C82020	Inhibin A	A measurement of the inhibin A in a biological specimen.
C67154	C82021	Lactoferrin	A measurement of the lactoferrin in a biological specimen.
C67154	C82022	Lipoprotein-a	A measurement of the lipoprotein-a in a biological specimen.
C67154	C82023	Macrophage Inflammatory Protein 1 Alpha	A measurement of the macrophage inflammatory protein 1 alpha in a biological specimen.
C67154	C82024	Macrophage Inflammatory Protein 1 Beta	A measurement of the macrophage inflammatory protein 1 beta in a biological specimen.
C67154	C82025	Monocyte Chemotactic Protein 1	A measurement of the monocyte chemotactic protein 1 in a biological specimen.
C67154	C82026	Neutrophil Elastase	A measurement of the neutrophil elastase in a biological specimen.
C67154	C82027	Neutrophil Elastase, Polymorphonuclear	A measurement of the polymorphonuclear neutrophil elastase in a biological specimen.
C67154	C82028	Pancreatic Elastase 1	A measurement of the pancreatic elastase 1 in a biological specimen.
C67154	C82029	Pancreatic Elastase 1, Polymorphonuclear	A measurement of the polymorphonuclear pancreatic elastase 1 in a biological specimen.
C67154	C82030	Plasminogen Activator Inhibitor-1	A measurement of the plasminogen activator inhibitor-1 in a biological specimen.
C67154	C82031	Pregnancy-Associated Plasma Protein-A	A measurement of the pregnancy-associated plasma protein-A in a biological specimen.
C67154	C82032	ProB-type Natriuretic Peptide	A measurement of the proB-type natriuretic peptide in a biological specimen.
C67154	C82033	Procollagen Type I Carboxy Term Peptide	A measurement of the procollagen-1 carboxy-terminal peptide in a biological specimen.
C67154	C82034	Prothrombin Fragments 1 + 2	A measurement of the prothrombin fragments 1 and 2 in a biological specimen.
C67154	C82035	Stem Cell Factor	A measurement of the stem cell factor in a biological specimen.
C67154	C82036	Tissue Inhibitor of Metalloproteinase 1	A measurement of the tissue inhibitor of metalloproteinase 1 in a biological specimen.
C67154	C82037	Transferrin	A measurement of the transferrin in a biological specimen.
C67154	C82038	Type I Collagen C-Telopeptides	A measurement of the type I collagen C-telopeptides in a biological specimen.
C67154	C82039	Type I Collagen N-Telopeptides	A measurement of the type I collagen N-telopeptides in a biological specimen.
C67154	C82040	Type II Collagen C-Telopeptides	A measurement of the type II collagen C-telopeptides in a biological specimen.
C67154	C82041	Type II Collagen N-Telopeptides	A measurement of the type II collagen N-telopeptides in a biological specimen.
C67154	C82042	Vascular Cell Adhesion Molecule 1	A measurement of the vascular cell adhesion molecule 1 in a biological specimen.
C67154	C82044	Indican	A measurement of the indican present in a biological specimen.
C67154	C82045	Neutrophils, Segmented/Leukocytes	A relative measurement (ratio or percentage) of segmented neutrophils to leukocytes in a biological specimen.
C67154	C82046	Nucleated Erythrocytes/Leukocytes	A relative measurement (ratio or percentage) of nucleated erythrocytes to leukocytes in a biological specimen.
C67154	C82621	D-Dimer	A measurement of the d-dimers in a biological specimen.
C67154	C82625	Partial Pressure Carbon Dioxide	A measurement of the pressure of carbon dioxide in a biological specimen.
C67154	C84809	Amyloid Beta 1-42	A measurement of amyloid beta protein which is composed of peptides 1 to 42 in a biological specimen.
C67154	C84810	Tau Protein	A measurement of the total Tau protein in a biological specimen.
C67154	C84811	Non-Phosphorylated Tau Protein	A measurement of the non-phosphorylated Tau protein in a biological specimen.
C67154	C84812	Phosphorylated Tau Protein	A measurement of the phosphorylated Tau protein in a biological specimen.
C67154	C84818	Vitamin D	A measurement of the total Vitamin D in a biological specimen.
C67154	C84819	Eosinophilic Metamyelocytes	A measurement of the eosinphilic metamyelocytes in a biological specimen.
C67154	C84821	Eosinophilic Myelocytes	A measurement of the eosinophilic myelocytes in a biological specimen.
C67154	C84822	Neutrophilic Metamyelocytes	A measurement of the neutrophilic metamyelocytes in a biological specimen.
C67154	C84823	Neutrophilic Myelocytes	A measurement of the neutrophilic myelocytes in a biological specimen.
C67154	C88113	Cortisol, Free	A measurement of the free, unbound cortisol in a biological specimen.
C67154	C89775	Bleeding Time	A measurement of the time from the start to cessation of an induced bleed.
C67154	C90505	Glomerular Filtration Rate	A kidney function test that measures the fluid volume that is filtered from the kidney glomeruli to the Bowman's capsule per unit of time.
C67154	C91372	Antiglobulin Test, Indirect	A test that uses Coombs' reagent to detect the presence of anti-erythrocyte antibodies in a biological specimen.
C67154	C92236	Sjogrens SS-A Antibody	A measurement of the Sjogrens SS-A antibody in a biological specimen.
C67154	C92237	Sjogrens SS-B Antibody	A measurement of the Sjogrens SS-B antibody in a biological specimen.
C67154	C92238	Trichomonas	Examination of a biological specimen to detect the presence of any protozoan belonging to the Trichomonas genus.
C67154	C92239	Yeast Hyphae	A measurement of the yeast hyphae present in a biological specimen.
C67154	C92240	Protein/Osmolality	A relative measurement (ratio or percentage) of total proteins to the osmolality of a biological specimen.
C67154	C92241	M. tuberculosis IFN Gamma Response	A measurement of the amount of interferon gamma that is released when Mycobacterium tuberculosis antigen is incubated with a biological specimen, usually blood. Increased amounts of interferon gamma suggests a prior or existing M. tuberculosis infection.
C67154	C92242	Myeloid/Erythroid Ratio	A relative measurement (ratio or percentage) of myeloid progenitor cells to erythrocyte precursor cells in a biological specimen.
C67154	C92243	Amorphous Phosphate Crystals	A measurement of the amorphous phosphate crystals in a biological specimen.
C67154	C92244	Amorphous Urate Crystals	A measurement of the amorphous urate crystals in a biological specimen.
C67154	C92245	Erythrocyte Cell Clumps	A measurement of red blood cell clumps in a biological specimen.
C67154	C92246	Leukocyte Cell Clumps	A measurement of white blood cell clumps in a biological specimen.
C67154	C92247	Acetoacetic Acid	A measurement of the acetoacetic acid in a biological specimen.
C67154	C92248	Citrate	A measurement of the citrate in a biological specimen.
C67154	C92249	Cotinine	A measurement of the cotinine in a biological specimen.
C67154	C92250	Oxalate	A measurement of the oxalate in a biological specimen.
C67154	C92251	Transitional Epithelial Cells	A measurement of the transitional epithelial cells present in a biological specimen.
C67154	C92252	Alpha-1 Globulin	A measurement of the proteins contributing to the alpha 1 fraction in a biological specimen.
C67154	C92253	Alpha-1 Globulin/Total Protein	A relative measurement (ratio or percentage) of alpha-1-fraction proteins to total proteins in a biological specimen.
C67154	C92254	Alpha-2 Globulin	A measurement of the proteins contributing to the alpha 2 fraction in a biological specimen.
C67154	C92255	Alpha-2 Globulin/Total Protein	A relative measurement (ratio or percentage) of alpha-2-fraction proteins to total proteins in a biological specimen.
C67154	C92256	Beta Globulin	A measurement of the proteins contributing to the beta fraction in a biological specimen.
C67154	C92257	Gamma Globulin	A measurement of the proteins contributing to the gamma fraction in a biological specimen.
C67154	C92258	Hemoglobin A	A measurement of the hemoglobin A in a biological specimen.
C67154	C92259	Hemoglobin A2	A measurement of the hemoglobin A2 in a biological specimen.
C67154	C92260	Hemoglobin B	A measurement of the hemoglobin B in a biological specimen.
C67154	C92261	Hemoglobin C	A measurement of the hemoglobin C in a biological specimen.
C67154	C92262	Hemoglobin F	A measurement of the hemoglobin F in a biological specimen.
C67154	C92263	HIV-1 Group M and O Nucleic Acid	A measurement of the HIV-1 group M and O nucleic acids in a biological specimen.
C67154	C92264	HIV-1 Group O Antibody	A measurement of the HIV-1 group O antibody in a biological specimen.
C67154	C92265	HIV-1 p24 Antigen	A measurement of the HIV-1 p24 antigen in a biological specimen.
C67154	C92266	HIV-2 Nucleic Acid	A measurement of the HIV-2 nucleic acids in a biological specimen.
C67154	C92267	1, 25-Dihydroxyvitamin D	A measurement of the total active Vitamin D in a biological specimen.
C67154	C92268	25-Hydroxyvitamin D	A measurement of the total inactive Vitamin D in a biological specimen.
C67154	C92269	Anti-Single Stranded DNA IgG	A measurement of the anti-single stranded DNA IgG antibody in a biological specimen.
C67154	C92270	Extractable Nuclear Antigen Antibody	A measurement of the extractable nuclear antigen antibody in a biological specimen.
C67154	C92271	Hepatitis A Virus Antibody IgM	A measurement of hepatitis A virus antibody IgM in a biological specimen.
C67154	C92272	Hepatitis G RNA	A measurement of the Hepatitis G RNA in a biological specimen.
C67154	C92273	Influenza A H1N1 Viral Load	A measurement of the Influenza A H1N1 viral load in a biological specimen.
C67154	C92274	Influenza A Viral Load	A measurement of the Influenza A viral load in a biological specimen.
C67154	C92275	Legionella pneumophila Antigen	A measurement of the Legionella pneumophila antigen in a biological specimen.
C67154	C92276	Legionella pneumophila IgG Antibody	A measurement of the Legionella pneumophila IgG antibody in a biological specimen.
C67154	C92277	Legionella pneumophila IgG IgM Antibody	A measurement of the Legionella pneumophila IgG and IgM in a biological specimen.
C67154	C92278	Legionella pneumophila IgM Antibody	A measurement of the Legionella pneumophila IgM antibody in a biological specimen.
C67154	C92279	Mycobacterium tuberculosis Nucleic Acid	A measurement of the Mycobacterium tuberculosis nucleic acid in a biological specimen.
C67154	C92280	Myeloperoxidase Antibody	A measurement of the myeloperoxidase antibody in a biological specimen.
C67154	C92281	Smith Antibody	A measurement of the Smith antibody in a biological specimen.
C67154	C92282	Streptolysin O Antibody	A measurement of Streptolysin O Antibody in a biological specimen.
C67154	C92283	Type I Myeloblasts	A measurement of type I myeloblast cells per unit of a biological specimen.
C67154	C92284	Type II Myeloblasts	A measurement of type II myeloblast cells per unit of a biological specimen.
C67154	C92285	Type III Myeloblasts	A measurement of type III myeloblast cells per unit of a biological specimen.
C67154	C92286	Acyl Coenzyme A Oxidase	A measurement of the acyl coenzyme A oxidase in a biological specimen.
C67154	C92287	Bone Specific Alkaline Phosphatase	A measurement of the bone specific alkaline phosphatase isoform in a biological specimen.
C67154	C92288	Carnitine Acetyl Transferase	A measurement of the carnitine acetyl transferase in a biological specimen.
C67154	C92289	Cholinesterase	A measurement of the cholinesterase in a biological specimen.
C67154	C92290	Cystatin C	A measurement of the cystatin C in a biological specimen.
C67154	C92291	Monoclonal Protein	A measurement of homogenous immunoglobulin resulting from the proliferation of a single clone of plasma cells in a biological specimen.
C67154	C92292	Tryptase	A measurement of the tryptase in a biological specimen.
C67154	C92293	Apolipoprotein E4	A measurement of the apolipoprotein E4 in a biological specimen.
C67154	C92294	Beta Globulin/Total Protein	A relative measurement (ratio or percentage) of beta fraction proteins to total proteins in a biological specimen.
C67154	C92295	Gamma Globulin/Total Protein	A relative measurement (ratio or percentage) of gamma fraction proteins to total proteins in a biological specimen.
C67154	C92296	Erythrocyte Cell Morphology	An examination or assessment of the form and structure of red blood cells.
C67154	C92297	Leukocyte Cell Morphology	An examination or assessment of the form and structure of white blood cells.
C67154	C92298	Neisseria gonorrhoeae Screening	Examination of a biological specimen to detect the presence of Neisseria gonorrhoeae.
C67154	C92432	Chlamydia pneumoniae IgA Antibody	A measurement of the Chlamydia pneumoniae IgA antibody in a biological specimen.
C67154	C92433	Chlamydia pneumoniae IgM Antibody	A measurement of the Chlamydia pneumoniae IgM in a biological specimen.
C67154	C92514	Vascular Endothelial Growth Factor	A measurement of the vascular endothelial growth factor in a biological specimen.
C67154	C92533	Soluble Vasc Cell Adhesion Molecule 1	A measurement of the soluble vascular cell adhesion molecule 1 in a biological specimen.
C67154	C92534	Hepatitis A Virus Antibody	A measurement of the antibody reaction of a biological specimen to the Hepatitis A virus.
C67154	C92535	Hepatitis C Virus Antibody	A measurement of the antibody reaction of a biological specimen to the Hepatitis C virus.
C67154	C92541	HAV Viral Load	A measurement of the hepatitis A viral load in a biological specimen.
C67154	C92542	HBV Viral Load	A measurement of the hepatitis B viral load in a biological specimen.
C67154	C92543	HCV Viral Load	A measurement of the hepatitis C viral load in a biological specimen.
C67154	C92544	HIV Viral Load	A measurement of the HIV viral load in a biological specimen.
C67154	C96559	Acetylcholine Receptor Antibody	A measurement of the acetylcholine receptor antibody in a biological specimen.
C67154	C96560	Acetylcholinesterase	A measurement of the acetylcholinesterase in a biological specimen.
C67154	C96562	Alpha Fetoprotein L1	A measurement of the alpha fetoprotein L1 in a biological specimen.
C67154	C96563	Alpha Fetoprotein L2	A measurement of the alpha fetoprotein L2 in a biological specimen.
C67154	C96564	Alpha Fetoprotein L3	A measurement of the alpha fetoprotein L3 in a biological specimen.
C67154	C96565	A Fetoprotein L3/A Fetoprotein	A relative measurement (ratio or percentage) of alpha fetoprotein L3 to total alpha fetoprotein in a biological specimen.
C67154	C96567	Basophilic Stippling	A measurement of the basophilic stippling in a biological specimen.
C67154	C96568	Beta-Hydroxybutyrate	A measurement of the total Beta-hydroxybutyrate in a biological specimen.
C67154	C96588	Broad Casts	A measurement of the broad casts in a biological specimen.
C67154	C96589	Calcium Clearance	A measurement of the volume of serum or plasma that would be cleared of calcium by excretion of urine for a specified unit of time (e.g. one minute).
C67154	C96590	Calcium Sulphate	A measurement of the calcium sulphate in a biological specimen.
C67154	C96591	Carboxyhemoglobin	A measurement of the carboxyhemoglobin, carbon monoxide-bound hemoglobin, in a biological specimen.
C67154	C96592	Circulating Endothelial Cells	A measurement of the circulating endothelial cells in a biological specimen.
C67154	C96593	Circulating Tumor Cells	A measurement of the circulating tumor cells in a biological specimen.
C67154	C96594	Clarity	A measurement of the transparency of a biological specimen.
C67154	C96595	Cyclic Citrullinated Peptide Antibody	A measurement of the cyclic citrullinated peptide antibody in a biological specimen.
C67154	C96596	Cytomegalovirus IgG Antibody	A measurement of the cytomegalovirus IgG antibody in a biological specimen.
C67154	C96597	Cytomegalovirus IgM Antibody	A measurement of the cytomegalovirus IgM antibody in a biological specimen.
C67154	C96598	Eccentrocytes	A measurement of the eccentrocytes (erythrocytes in which the hemoglobin is localized to a particular portion of the cell, noticeable as localized staining) in a biological specimen.
C67154	C96600	Epstein-Barr Capsid IgG Antibody	A measurement of the Epstein-Barr capsid IgG antibody in a biological specimen.
C67154	C96601	Epstein-Barr Capsid IgM Antibody	A measurement of the Epstein-Barr capsid IgM antibody in a biological specimen.
C67154	C96602	Epstein-Barr Early Antigen	A measurement of the Epstein-Barr early antigen in a biological specimen.
C67154	C96603	Epstein-Barr Nuclear Antibody	A measurement of the Epstein-Barr nuclear antibody in a biological specimen.
C67154	C96604	Epstein-Barr Nuclear Antigen	A measurement of the Epstein-Barr nuclear antigen in a biological specimen.
C67154	C96605	Erythrocyte Ghosts	A measurement of the erythrocyte ghosts (erythrocytes in which hemoglobin has been removed through hemolysis) in a biological specimen.
C67154	C96610	N-Terminal ProB-type Natriuretic Peptide	A measurement of the N-terminal proB-type natriuretic peptide in a biological specimen.
C67154	C96614	Oxygen Capacity	A measurement of the maximum amount of oxygen that can be combined chemically with hemoglobin in a volume of blood.
C67154	C96616	Oxyhemoglobin	A measurement of the oxyhemoglobin, oxygen-bound hemoglobin, in a biological specimen.
C67154	C96617	Parvovirus B19 IgG Antibody	A measurement of the Parvovirus B19 IgG antibody in a biological specimen.
C67154	C96618	Parvovirus B19 IgM Antibody	A measurement of the Parvovirus B19 IgM antibody in a biological specimen.
C67154	C96623	Phospholipid	A measurement of the phospholipids in a biological specimen.
C67154	C96624	Platelet Clumps	A measurement of the platelet clumps in a biological specimen.
C67154	C96625	Procollagen 1 N-Terminal Propeptide	A measurement of the procollagen 1 N-terminal propeptide in a biological specimen.
C67154	C96626	Factor II	A measurement of the Factor II in a biological specimen.
C67154	C96628	Reptilase Time	A measurement of the time it takes a plasma sample to clot after adding the active enzyme reptilase.
C67154	C96629	Dehydroepiandrosterone Sulfate	A measurement of the sulfated Dehydroepiandrosterone in a biological specimen.
C67154	C96636	Target Cells	A measurement of the target cells in a biological specimen.
C67154	C96638	Thyroperoxidase Antibody	A measurement of the thyroperoxidase antibody in a biological specimen.
C67154	C96639	Thyroperoxidase	A measurement of the thyroperoxidase in a biological specimen.
C67154	C96641	Toxic Granulation	A measurement of the toxic granulation in neutrophilic blood cells.
C67154	C96645	Urea/Creatinine	A relative measurement (ratio or percentage) of the urea to creatinine in a biological specimen.
C67154	C96648	Fat	A measurement of the fat in a biological specimen.
C67154	C96650	Fibroblast Growth Factor 23	A measurement of the fibroblast growth factor 23 in a biological specimen.
C67154	C96651	Giant Neutrophils	A measurement of the giant neutrophils in a biological specimen.
C67154	C96652	Glucose Clearance	A measurement of the volume of serum or plasma that would be cleared of glucose by excretion of urine for a specified unit of time (e.g. one minute).
C67154	C96653	Glutamic Acid Decarboxylase Antibody	A measurement of the glutamic acid decarboxylase antibody in a biological specimen.
C67154	C96654	Granulocytes	A measurement of the granulocytes in a biological specimen.
C67154	C96659	Hemosiderin	A measurement of the hemosiderin complex in a biological specimen.
C67154	C96660	Hepatitis B Virus Core Antibody	A measurement of the hepatitis B virus core antibody in a biological specimen.
C67154	C96661	Hepatitis B Virus Core IgM Antibody	A measurement of the hepatitis B virus core IgM antibody in a biological specimen.
C67154	C96662	Hepatitis B Virus e Antibody	A measurement of the hepatitis B e antibody in a biological specimen.
C67154	C96663	Hepatitis B Virus e Antigen	A measurement of the hepatitis B e antigen in a biological specimen.
C67154	C96664	Hepatitis D Virus Antibody	A measurement of the hepatitis D virus antibody in a biological specimen.
C67154	C96665	Hepatitis E Virus IgM Antibody	A measurement of the hepatitis E virus IgM antibody in a biological specimen.
C67154	C96666	Herpes Simplex Virus 1 IgG Antibody	A measurement of the herpes simplex virus 1 IgG antibody in a biological specimen.
C67154	C96667	Herpes Simplex Virus 2 IgG Antibody	A measurement of the herpes simplex virus 2 IgG antibody in a biological specimen.
C67154	C96668	Hexokinase	A measurement of the hexokinase in a biological specimen.
C67154	C96669	Hyperchromia	A measurement of the prevalence of the erthrocytes with an elevated hemoglobin concentration.
C67154	C96670	Immature Basophils	A measurement of the immature basophils in a biological specimen.
C67154	C96671	Immature Basophils/Leukocytes	A relative measurement (ratio or percentage) of immature basophils to total leukocytes in a biological specimen.
C67154	C96672	Immature Cells	A measurement of the total immature cells in a blood specimen.
C67154	C96673	Immature Eosinophils	A measurement of the immature eosinophils in a biological specimen.
C67154	C96674	Immature Eosinophils/Leukocytes	A relative measurement (ratio or percentage) of immature eosinophils to total leukocytes in a biological specimen.
C67154	C96675	Immature Granulocytes	A measurement of the total immature granulocytes in a biological specimen.
C67154	C96676	Immature Monocytes	A measurement of the immature monocytes in a biological specimen.
C67154	C96677	Immature Monocytes/Leukocytes	A relative measurement (ratio or percentage) of immature monocytes to total leukocytes in a biological specimen.
C67154	C96678	Immature Neutrophils	A measurement of the total immature neutrophils in a biological specimen.
C67154	C96679	Immature Plasma Cells	A measurement of the immature plasma cells in a biological specimen.
C67154	C96680	Immature Plasma Cells/Lymphocytes	A relative measurement (ratio or percentage) of immature plasma cells to total lymphocytes in a biological specimen.
C67154	C96681	Inhibin B	A measurement of the inhibin B in a biological specimen.
C67154	C96682	Kurloff Cells	A measurement of the large secretory granule-containing immune cells in a biological specimen taken from members of certain genera of the Caviidae family.
C67154	C96683	Liver Kidney Microsomal Type 1 Antibody	A measurement of the liver kidney microsomal type 1 antibody in a biological specimen.
C67154	C96686	Mean Platelet Component	A measurement of the mean platelet component (platelet activity) in a blood specimen.
C67154	C96688	Megakaryocytes	A measurement of the megakaryocytes per unit of a biological specimen.
C67154	C96689	Methemoglobin	A measurement of the methemoglobin in a biological specimen.
C67154	C96690	Methylmalonic Acid	A measurement of the methylmalonic acid in a biological specimen.
C67154	C96696	Dilute Russell's Viper Venom Time	A measurement of the time it takes a plasma sample to clot after adding dilute Russell's viper venom.
C67154	C96697	Herpes Simplex Virus 1/2 IgG Antibody	A measurement of the herpes simplex virus 1 and 2 IgG antibody in a biological specimen.
C67154	C96698	Herpes Simplex Virus 1/2 IgM Antibody	A measurement of the herpes simplex virus 1 and 2 IgM antibody in a biological specimen.
C67154	C98705	ADV Viral Load	A measurement of the adenovirus viral load in a biological specimen.
C67154	C98706	Anti-Factor Xa Activity	A measurement of the anti-activated Factor X in a biological specimen. This test is used to monitor low molecular weight or unfractionated heparin levels in a biological specimen.
C67154	C98710	BKV Viral Load	A measurement of the BK virus viral load in a biological specimen.
C67154	C98716	CMV Viral Load	A measurement of the cytomegalovirus viral load in a biological specimen.
C67154	C98720	Eosinophils/Total Cells	A relative measurement (ratio or percentage) of the eosinophils to total cells in a biological specimen (for example a bone marrow specimen).
C67154	C98721	EBV Viral Load	A measurement of the Epstein-Barr virus viral load in a biological specimen.
C67154	C98725	Factor IX	A measurement of the factor IX in a biological specimen.
C67154	C98726	Factor V	A measurement of the factor V in a biological specimen.
C67154	C98727	Factor X	A measurement of the factor X in a biological specimen.
C67154	C98728	Fat Droplet	A measurement of the triglyceride aggregates within a biological specimen.
C67154	C98730	Kappa Light Chain, Free	A measurement of the free kappa light chain in a biological specimen.
C67154	C98731	Kappa Lt Chain,Free/Lambda Lt Chain,Free	A relative measurement (ratio or percentage) of the free kappa light chain to the free lambda light chain in a biological specimen.
C67154	C98732	Lambda Light Chain, Free	A measurement of the free lambda light chain in a biological specimen.
C67154	C98734	Glomerular Filtration Rate Adj for BSA	A measurement of the glomerular filtration rate adjusted for body size.
C67154	C98735	GFR from Creatinine Adjusted for BSA	An estimation of the glomerular filtration rate adjusted for body size based on creatinine.
C67154	C98736	GFR from Cystatin C Adjusted for BSA	An estimation of the glomerular filtration rate adjusted for body size based on cystatin C.
C67154	C98738	Herpes Simplex Virus 1 IgM Antibody	A measurement of the Herpes Simplex virus 1 IgM antibodies in a biological specimen.
C67154	C98739	Herpes Simplex Virus 2 IgM Antibody	A measurement of the Herpes Simplex virus 2 IgM antibodies in a biological specimen.
C67154	C98740	Human Anti-Sheep IgE Antibody	A measurement of the human anti-sheep IgE antibodies in a biological specimen.
C67154	C98741	Human Anti-Sheep IgG Antibody	A measurement of the human anti-sheep IgG antibodies in a biological specimen.
