CODELIST_ID	TERM_ID	TERM_SYNONYM	SYNONYM_TYPE	SYNONYM_SOURCE
C67154	C64432	Urinary alkaline phosphatase (UAP)	NARROW	VX
C67154	C64432	Urine ALP	NARROW	VX
C67154	C64432	Urine Alkaline Phosphatase	NARROW	VX
C67154	C64432	Urine Alkaline Phosphatase (UALP)	NARROW	VX
C67154	C64432	Urine alkaline phosphatase	NARROW	VX
C67154	C64432	Urine alkaline phosphatase (UALP)	NARROW	VX
C67154	C64432	Urine alkaline phosphatase(UALP)	NARROW	VX
C67154	C64432	Urine alkaline phosphatase/sample	NARROW	VX
C67154	C64432	alk. Phosphatase	RELATED	VX
C67154	C64432	alkaline phosphatase (ALP)	EXACT	VX
C67154	C64433	(SGP-T)	EXACT	VX
C67154	C64433	A Alanine aminotransferase	EXACT	VX
C67154	C64433	A L T	EXACT	VX
C67154	C64433	ALANINE AMINO TRANSFERASE	RELATED	VX
C67154	C64433	ALANINE AMINOTRANSFERASE	EXACT	VX
C67154	C64433	ALANINE TRANSFER	EXACT	VX
C67154	C64433	ALAT	RELATED	VX
C67154	C64433	ALAT (Alanine amino transferase)	EXACT	VX
C67154	C64433	ALAT (GPT)	RELATED	VX
C67154	C64433	ALAT(GPT)	EXACT	VX
C67154	C64433	ALATc	EXACT	VX
C67154	C64433	ALT	EXACT	SEND
C67154	C64433	ALT	RELATED	VX
C67154	C64433	ALT	RELATED	VX
C67154	C64433	ALT (1 hour postdose)	NARROW	VX
C67154	C64433	ALT (24 hour postdose)	NARROW	VX
C67154	C64433	ALT (30 min postdose)	NARROW	VX
C67154	C64433	ALT (5 min postdose)	NARROW	VX
C67154	C64433	ALT (GPT)	EXACT	VX
C67154	C64433	ALT (initial control 1)	NARROW	VX
C67154	C64433	ALT (initial control 2)	NARROW	VX
C67154	C64433	ALT (predose)	NARROW	VX
C67154	C64433	ALT activity	RELATED	VX
C67154	C64433	ALT value	RELATED	VX
C67154	C64433	ALT(GPT)	EXACT	VX
C67154	C64433	ALT: Alanine ami notran.	EXACT	VX
C67154	C64433	ALT: Alanine aminotr.	EXACT	VX
C67154	C64433	ALT: Alanine aminotra.	EXACT	VX
C67154	C64433	ALT: Alanine aminotran.	EXACT	VX
C67154	C64433	ALT: Alanine aminotransferase	EXACT	VX
C67154	C64433	ALT:ALANINE AMINOTRANSFERASE	EXACT	VX
C67154	C64433	ALT:ALANINE AMIOTRANSFERASE	EXACT	VX
C67154	C64433	ALT:Alanine aminotransferase	EXACT	VX
C67154	C64433	Alamine aminotransferase (ALT)	EXACT	VX
C67154	C64433	Alanin aminotransferase	EXACT	VX
C67154	C64433	Alanin aminotransferase (ALAT/GPT)	EXACT	VX
C67154	C64433	Alanine  aminotransferase	EXACT	VX
C67154	C64433	Alanine  aminotransferse	EXACT	VX
C67154	C64433	Alanine Aminotransferase	EXACT	VX
C67154	C64433	Alanine Aminotransferase (ALAT)	EXACT	VX
C67154	C64433	Alanine Aminotransferase (ALT)	RELATED	VX
C67154	C64433	Alanine Aminotransferase (SGPT)	EXACT	VX
C67154	C64433	Alanine aminitransferase	EXACT	VX
C67154	C64433	Alanine aminitransferase (ALAT)	EXACT	VX
C67154	C64433	Alanine aminitransferase (SGPT)	EXACT	VX
C67154	C64433	Alanine amino transferase	RELATED	VX
C67154	C64433	Alanine amino transferase (ALAT(GPT))	EXACT	VX
C67154	C64433	Alanine amino transferase (ALAT)	RELATED	VX
C67154	C64433	Alanine amino transferase (ALAT/GPT)	EXACT	VX
C67154	C64433	Alanine amino transferase (ALT)	EXACT	VX
C67154	C64433	Alanine amino-transferase	EXACT	VX
C67154	C64433	Alanine amino-transferase (ALAT)	EXACT	VX
C67154	C64433	Alanine amino-transferase (ALT)	EXACT	VX
C67154	C64433	Alanine amino-transferase (GPT) (ALT)	EXACT	VX
C67154	C64433	Alanine amino-transferase activity (ALT)	RELATED	VX
C67154	C64433	Alanine aminoprasferase	RELATED	VX
C67154	C64433	Alanine aminotnsferase	EXACT	VX
C67154	C64433	Alanine aminotranaferaae	EXACT	VX
C67154	C64433	Alanine aminotranferase	RELATED	VX
C67154	C64433	Alanine aminotranferase (ALAT)	EXACT	VX
C67154	C64433	Alanine aminotransefase	EXACT	VX
C67154	C64433	Alanine aminotransferas	EXACT	VX
C67154	C64433	Alanine aminotransferas (ALT)	EXACT	VX
C67154	C64433	Alanine aminotransferase	EXACT	MedDRA
C67154	C64433	Alanine aminotransferase	EXACT	VX
C67154	C64433	Alanine aminotransferase  (ALAT)	EXACT	VX
C67154	C64433	Alanine aminotransferase  (ALT)	RELATED	VX
C67154	C64433	Alanine aminotransferase % of Control	RELATED	VX
C67154	C64433	Alanine aminotransferase ( ALAT)	RELATED	VX
C67154	C64433	Alanine aminotransferase ( ALT)	RELATED	VX
C67154	C64433	Alanine aminotransferase (A L T)	EXACT	VX
C67154	C64433	Alanine aminotransferase (A.L.A.T)	EXACT	VX
C67154	C64433	Alanine aminotransferase (A.L.A.T.)	EXACT	VX
C67154	C64433	Alanine aminotransferase (ALA. AMINOTRANSF.(GPT))	EXACT	VX
C67154	C64433	Alanine aminotransferase (ALAP, GPT)	EXACT	VX
C67154	C64433	Alanine aminotransferase (ALAT (GPT ))	RELATED	VX
C67154	C64433	Alanine aminotransferase (ALAT (GPT))	EXACT	VX
C67154	C64433	Alanine aminotransferase (ALAT )	RELATED	VX
C67154	C64433	Alanine aminotransferase (ALAT = SGPT)	EXACT	VX
C67154	C64433	Alanine aminotransferase (ALAT GPT)	EXACT	VX
C67154	C64433	Alanine aminotransferase (ALAT(GPT))	EXACT	VX
C67154	C64433	Alanine aminotransferase (ALAT)	RELATED	VX
C67154	C64433	Alanine aminotransferase (ALAT) (GPT)	RELATED	VX
C67154	C64433	Alanine aminotransferase (ALAT) BD	EXACT	VX
C67154	C64433	Alanine aminotransferase (ALAT, GPT)	RELATED	VX
C67154	C64433	Alanine aminotransferase (ALAT/GOT)	EXACT	VX
C67154	C64433	Alanine aminotransferase (ALAT/GPT)	RELATED	VX
C67154	C64433	Alanine aminotransferase (ALAT/GTP)	RELATED	VX
C67154	C64433	Alanine aminotransferase (ALT)	RELATED	VX
C67154	C64433	Alanine aminotransferase (ALT)	RELATED	VX
C67154	C64433	Alanine aminotransferase (ALT) (post-surgery)	RELATED	VX
C67154	C64433	Alanine aminotransferase (ALT) (pre-surgery)	RELATED	VX
C67154	C64433	Alanine aminotransferase (ALT), maximal	RELATED	VX
C67154	C64433	Alanine aminotransferase (ALT), minimal	RELATED	VX
C67154	C64433	Alanine aminotransferase (ALT/SGPT)	EXACT	VX
C67154	C64433	Alanine aminotransferase (ASAT)	RELATED	VX
C67154	C64433	Alanine aminotransferase (AST)	EXACT	VX
C67154	C64433	Alanine aminotransferase (GPT or ALAT)	RELATED	VX
C67154	C64433	Alanine aminotransferase (GPT)	RELATED	VX
C67154	C64433	Alanine aminotransferase (GPT) (ALAT)	RELATED	VX
C67154	C64433	Alanine aminotransferase (GPT/ALAT)	RELATED	VX
C67154	C64433	Alanine aminotransferase (GPT/ALT)	RELATED	VX
C67154	C64433	Alanine aminotransferase (NALT)	EXACT	VX
C67154	C64433	Alanine aminotransferase (S-ALAT)	EXACT	VX
C67154	C64433	Alanine aminotransferase (SGPT)	RELATED	VX
C67154	C64433	Alanine aminotransferase (SGPT, ALT)	EXACT	VX
C67154	C64433	Alanine aminotransferase (alt)	RELATED	VX
C67154	C64433	Alanine aminotransferase (glutamate pyruvate transaminase) (ALT(GTP)/ALAT)	EXACT	VX
C67154	C64433	Alanine aminotransferase (maximal individual values)	RELATED	VX
C67154	C64433	Alanine aminotransferase ALAT	RELATED	VX
C67154	C64433	Alanine aminotransferase ALAT (GPT)	RELATED	VX
C67154	C64433	Alanine aminotransferase ALT	RELATED	VX
C67154	C64433	Alanine aminotransferase activity (ALAT)	EXACT	VX
C67154	C64433	Alanine aminotransferase pre-test	RELATED	VX
C67154	C64433	Alanine aminotransferase(ALT)	RELATED	VX
C67154	C64433	Alanine aminotransferase, enzc.	RELATED	VX
C67154	C64433	Alanine aminotransfrase	EXACT	VX
C67154	C64433	Alanine aminotranspherase (ALT)	EXACT	VX
C67154	C64433	Alanine aminotransterase	EXACT	VX
C67154	C64433	Alanine aminotransterase (ALT)	EXACT	VX
C67154	C64433	Alanine aminoytansferase	RELATED	VX
C67154	C64433	Alanine amiotransferase	EXACT	VX
C67154	C64433	Alanine amonotransferase	EXACT	VX
C67154	C64433	Alanine transaminase (ALT)	EXACT	VX
C67154	C64433	Alanine transfer	EXACT	VX
C67154	C64433	Alanine transferase	NARROW	VX
C67154	C64433	Alanine transferase (ALT)	RELATED	VX
C67154	C64433	Alanine-aminotransferase (ALAT/GPT)	RELATED	VX
C67154	C64433	Alanine-aminotransferase (SGPT)	RELATED	VX
C67154	C64433	Alanineamino-transferase (ALAT)	EXACT	VX
C67154	C64433	Alanineaminotransf.	RELATED	VX
C67154	C64433	Alanineaminotransferase	EXACT	VX
C67154	C64433	Alanineaminotrasferase	RELATED	VX
C67154	C64433	Alat	RELATED	VX
C67154	C64433	Alat (gpt)	RELATED	VX
C67154	C64433	Alcaline aminotransferase	RELATED	VX
C67154	C64433	Alt	RELATED	VX
C67154	C64433	G.P.T. (A.L.A.T.)	EXACT	VX
C67154	C64433	GLUTAMIC PYRUVIC TRANSAMINASE	RELATED	VX
C67154	C64433	GPT	RELATED	VX
C67154	C64433	GPT or ALAT	RELATED	VX
C67154	C64433	GPT-UV-Test	RELATED	VX
C67154	C64433	GPT:G	EXACT	VX
C67154	C64433	Gamma glutamyltransaminase	EXACT	VX
C67154	C64433	Gamma-globulintransferase (GAMMA GT)	EXACT	VX
C67154	C64433	Glutamate pyruvate transaminase	RELATED	VX
C67154	C64433	Glutamate pyruvate transaminase (GPT)	RELATED	VX
C67154	C64433	Glutamate pyruvic transaminase	EXACT	VX
C67154	C64433	Glutamate-pyruvate transaminase (G.P.T.)	RELATED	VX
C67154	C64433	Glutamate-pyruvate transaminase (GPT)	RELATED	VX
C67154	C64433	Glutamate-pyruvate-transaminase (GPT)	EXACT	VX
C67154	C64433	Glutamic -pyruvic transaminase (GPT)	RELATED	VX
C67154	C64433	Glutamic acidpyruvic acid transaminase (GPT)	EXACT	VX
C67154	C64433	Glutamic pyrivic transaminase	RELATED	VX
C67154	C64433	Glutamic pyruvic transaminase	RELATED	VX
C67154	C64433	Glutamic pyruvic transaminase  (GPT) or alanine aminotransferase (ALAT)	EXACT	VX
C67154	C64433	Glutamic pyruvic transaminase (ALAT)	EXACT	VX
C67154	C64433	Glutamic pyruvic transaminase (ALAT, GPT)	EXACT	VX
C67154	C64433	Glutamic pyruvic transaminase (GPT)	RELATED	VX
C67154	C64433	Glutamic pyruvic transaminase (SGPT)	EXACT	VX
C67154	C64433	Glutamic pyruvic transaminase (compared to group 1)	NARROW	VX
C67154	C64433	Glutamic-purivic transaminase	RELATED	VX
C67154	C64433	Glutamic-pyruvic transaminase	EXACT	VX
C67154	C64433	Glutamic-pyruvic transaminase (GPT)	RELATED	VX
C67154	C64433	Glutamic-pyruvic transaminase (SGPT)	EXACT	VX
C67154	C64433	Glutamic-pyruvic-transaminase	EXACT	VX
C67154	C64433	Glutamyl pyruvic transaminase (GPT)	RELATED	VX
C67154	C64433	Glutamyl pyruvic transaminase (SGPT)	EXACT	VX
C67154	C64433	Glutanic pyruvic transaminase	EXACT	VX
C67154	C64433	P-ALT	NARROW	VX
C67154	C64433	Plasma GPT	RELATED	VX
C67154	C64433	Plasma ala. aminotransferase (PALN)	NARROW	VX
C67154	C64433	Plasma alanine aminotransferase	EXACT	VX
C67154	C64433	Plasma glutamic-pyruvic transaminase (GPT)	RELATED	VX
C67154	C64433	Plasma glutamic-pyruvic transaminase (PGPT)	RELATED	VX
C67154	C64433	S-ALT	EXACT	VX
C67154	C64433	S-Alanine aminotransferase (S-ALAT)	NARROW	VX
C67154	C64433	S-Alanine aminotransferase (S-ALT)	NARROW	VX
C67154	C64433	S-alanine (S-ALT)	NARROW	VX
C67154	C64433	S-alanine aminotransferase	EXACT	VX
C67154	C64433	S-alanine aminotransferase (S-ALAT)	NARROW	VX
C67154	C64433	S-alanine aminotransferase (S-ALT)	RELATED	VX
C67154	C64433	S-alanine aminotransferase, catc., (S-ALT)	NARROW	VX
C67154	C64433	S. G. P. T.	RELATED	VX
C67154	C64433	S.G.P.T.	EXACT	VX
C67154	C64433	SG-PT	EXACT	VX
C67154	C64433	SGP-T	EXACT	VX
C67154	C64433	SGPT	RELATED	VX
C67154	C64433	SGPT (ALAT)	RELATED	VX
C67154	C64433	SGPT (ALT)	EXACT	VX
C67154	C64433	Serum ALT activity	EXACT	VX
C67154	C64433	Serum Glutamic Pyruvic Transaminase	RELATED	VX
C67154	C64433	Serum Glutamic Pyruvic Transaminase (SGPT)	RELATED	VX
C67154	C64433	Serum alanine amino transferase (SGPT)	EXACT	VX
C67154	C64433	Serum glutamate oxaloacetate transferase	NARROW	VX
C67154	C64433	Serum glutamate pyruvate transaminase (Alanine aminotransferase, SGPT)	RELATED	VX
C67154	C64433	Serum glutamate pyruvate transaminase (SGPT)	RELATED	VX
C67154	C64433	Serum glutamate pyruvate transaminase (alanine aminotransferase) (SGPT)	RELATED	VX
C67154	C64433	Serum glutamate pyruvate transaminase(SGPT)	RELATED	VX
C67154	C64433	Serum glutamate-pyruvate transaminase (SGPT)	RELATED	VX
C67154	C64433	Serum glutamic - pyruvic (SGPT)	EXACT	VX
C67154	C64433	Serum glutamic oxaloacetic transaminase (SGPT)	RELATED	VX
C67154	C64433	Serum glutamic pyruvate transaminase	EXACT	VX
C67154	C64433	Serum glutamic pyruvic transaminase	RELATED	VX
C67154	C64433	Serum glutamic pyruvic transaminase (GPT)	EXACT	VX
C67154	C64433	Serum glutamic pyruvic transaminase (S.G.P.T.)	RELATED	VX
C67154	C64433	Serum glutamic pyruvic transaminase (SGPT)	RELATED	VX
C67154	C64433	Serum glutamic pyruvic transaminase (SGPT)	RELATED	VX
C67154	C64433	Serum glutamic pyruvic transaminase activity	RELATED	VX
C67154	C64433	Serum glutamic-pyruvic transaminase	RELATED	VX
C67154	C64433	Serum glutamic-pyruvic transaminase (SGP-T)	RELATED	VX
C67154	C64433	Serum glutamic-pyruvic transaminase (SGPT)	RELATED	VX
C67154	C64433	Serum glutamic-pyruvic-transaminase (SGPT)	RELATED	VX
C67154	C64433	Serum glutamic-pyruvid transaminase (SGPT)	EXACT	VX
C67154	C64433	Serum transaminase (SGP-T)	NARROW	VX
C67154	C64433	Serum- glutamat-pyruvat-transaminase (SGPT)	RELATED	VX
C67154	C64433	Transaminase	RELATED	VX
C67154	C64433	Transaminase (ASAT and/or ALAT)	RELATED	VX
C67154	C64433	Transaminase (GPT)	EXACT	VX
C67154	C64433	Transaminase levels	NARROW	VX
C67154	C64433	alanine aminotransferase (ALT)	RELATED	VX
C67154	C64433	gPT (Glutamat-Pyruvat-Transaminase)	EXACT	VX
C67154	C64433	sGPT	RELATED	VX
C67154	C64433	serum glutamic pyruvic transaminase  (TGP)	EXACT	VX
C67154	C64434	AMYLASE	EXACT	SEND
C67154	C64434	Alpha amylase (a-AMY)	RELATED	VX
C67154	C64434	Alpha amylase	RELATED	VX
C67154	C64434	Alpha-amylase	RELATED	VX
C67154	C64434	Alpha-amylase (a-AMY)	RELATED	VX
C67154	C64434	Amylase	EXACT	MedDRA
C67154	C64434	Amylase	EXACT	VX
C67154	C64434	Amylase	EXACT	VX
C67154	C64434	Amylase (AMS)	EXACT	VX
C67154	C64434	Amylase (AMY)	RELATED	VX
C67154	C64434	Amylase (AMYL)	EXACT	VX
C67154	C64434	Amylase (AMYLA)	EXACT	VX
C67154	C64434	Amylase (Amy)	RELATED	VX
C67154	C64434	Amylase (Amyl)	EXACT	VX
C67154	C64434	Amylase somogyi	RELATED	VX
C67154	C64434	S-AMS	EXACT	VX
C67154	C64467	A S T	EXACT	VX
C67154	C64467	ASAT	RELATED	VX
C67154	C64467	ASAT (Aspartate amino transferase)	EXACT	VX
C67154	C64467	ASAT (GOT)	RELATED	VX
C67154	C64467	ASAT(GOT)	EXACT	VX
C67154	C64467	ASATb	RELATED	VX
C67154	C64467	ASPARTATE AMINOTRANSFERASE	EXACT	VX
C67154	C64467	ASPARTATTRANSFER	EXACT	VX
C67154	C64467	ASPAT	EXACT	VX
C67154	C64467	AST	RELATED	VX
C67154	C64467	AST	EXACT	SEND
C67154	C64467	AST	EXACT	VX
C67154	C64467	AST (1 hour postdose)	RELATED	VX
C67154	C64467	AST (24 hour postdose)	RELATED	VX
C67154	C64467	AST (30 min postdose)	RELATED	VX
C67154	C64467	AST (5 min postdose)	RELATED	VX
C67154	C64467	AST (initial control 1)	RELATED	VX
C67154	C64467	AST (initial control 2)	RELATED	VX
C67154	C64467	AST (predose)	RELATED	VX
C67154	C64467	AST activity	RELATED	VX
C67154	C64467	AST(GOT)	EXACT	VX
C67154	C64467	AST: Asparatate aminotr.	EXACT	VX
C67154	C64467	AST: Aspartate aminotr.	EXACT	VX
C67154	C64467	AST: Aspartate aminotransferase	EXACT	VX
C67154	C64467	AST: Aspartic aminotr.	EXACT	VX
C67154	C64467	AST: Aspartic aminotra.	EXACT	VX
C67154	C64467	AST:ASPARTATE AMINOTRANSFERASE	EXACT	VX
C67154	C64467	AST:Aspartate aminotransferase	EXACT	VX
C67154	C64467	ASTL	RELATED	VX
C67154	C64467	Aaspartate aminotransferase	EXACT	VX
C67154	C64467	Asat	RELATED	VX
C67154	C64467	Asat (got)	RELATED	VX
C67154	C64467	Asparate Aminotransferase (AST)	EXACT	VX
C67154	C64467	Asparate aminotransferase (AST)	EXACT	VX
C67154	C64467	Aspartat aminotransferase (ASAT/GOT)	EXACT	VX
C67154	C64467	Aspartat aminotransferase (AST)	EXACT	VX
C67154	C64467	Aspartate  aminotransferase	EXACT	VX
C67154	C64467	Aspartate  aminotransferase (ASAT (GOT))	EXACT	VX
C67154	C64467	Aspartate Aminotransferase	EXACT	VX
C67154	C64467	Aspartate Aminotransferase (AST)	RELATED	VX
C67154	C64467	Aspartate Aminotransferase (SGOT)	EXACT	VX
C67154	C64467	Aspartate aminitransferase	EXACT	VX
C67154	C64467	Aspartate amino transferase	EXACT	VX
C67154	C64467	Aspartate amino transferase (ASAT(GOT))	EXACT	VX
C67154	C64467	Aspartate amino transferase (ASAT)	RELATED	VX
C67154	C64467	Aspartate amino transferase (ASAT/GOT)	EXACT	VX
C67154	C64467	Aspartate amino transferase (AST)	EXACT	VX
C67154	C64467	Aspartate amino transferase (ASTA)	EXACT	VX
C67154	C64467	Aspartate amino-transferase	EXACT	VX
C67154	C64467	Aspartate amino-transferase (AST)	EXACT	VX
C67154	C64467	Aspartate amino-transferase (GOT) (AST)	EXACT	VX
C67154	C64467	Aspartate amino-transferase activity (AST)	RELATED	VX
C67154	C64467	Aspartate aminoprasferase	RELATED	VX
C67154	C64467	Aspartate aminotansferase	RELATED	VX
C67154	C64467	Aspartate aminotraferase (AST)	EXACT	VX
C67154	C64467	Aspartate aminotransefase	EXACT	VX
C67154	C64467	Aspartate aminotranserase (AST)	EXACT	VX
C67154	C64467	Aspartate aminotransferase	EXACT	MedDRA
C67154	C64467	Aspartate aminotransferase	EXACT	VX
C67154	C64467	Aspartate aminotransferase % of Control	RELATED	VX
C67154	C64467	Aspartate aminotransferase (A S T)	EXACT	VX
C67154	C64467	Aspartate aminotransferase (A.S.A.T)	EXACT	VX
C67154	C64467	Aspartate aminotransferase (A.S.A.T.)	EXACT	VX
C67154	C64467	Aspartate aminotransferase (ALAT)	RELATED	VX
C67154	C64467	Aspartate aminotransferase (ALT)	EXACT	VX
C67154	C64467	Aspartate aminotransferase (AP)	EXACT	VX
C67154	C64467	Aspartate aminotransferase (ASAP, GOT)	EXACT	VX
C67154	C64467	Aspartate aminotransferase (ASAT (GOT))	EXACT	VX
C67154	C64467	Aspartate aminotransferase (ASAT = SGOT)	EXACT	VX
C67154	C64467	Aspartate aminotransferase (ASAT GOT)	EXACT	VX
C67154	C64467	Aspartate aminotransferase (ASAT(GOT))	EXACT	VX
C67154	C64467	Aspartate aminotransferase (ASAT)	RELATED	VX
C67154	C64467	Aspartate aminotransferase (ASAT) (GOT)	RELATED	VX
C67154	C64467	Aspartate aminotransferase (ASAT) BD	RELATED	VX
C67154	C64467	Aspartate aminotransferase (ASAT, GOT)	RELATED	VX
C67154	C64467	Aspartate aminotransferase (ASAT/GOT)	RELATED	VX
C67154	C64467	Aspartate aminotransferase (ASP. AMINOTRANSF. (GOT))	EXACT	VX
C67154	C64467	Aspartate aminotransferase (AST	EXACT	VX
C67154	C64467	Aspartate aminotransferase (AST )	EXACT	VX
C67154	C64467	Aspartate aminotransferase (AST)	RELATED	VX
C67154	C64467	Aspartate aminotransferase (AST)	RELATED	VX
C67154	C64467	Aspartate aminotransferase (AST) (post-surgery)	RELATED	VX
C67154	C64467	Aspartate aminotransferase (AST) (pre-surgery)	RELATED	VX
C67154	C64467	Aspartate aminotransferase (AST), maximal	RELATED	VX
C67154	C64467	Aspartate aminotransferase (AST), minimal	RELATED	VX
C67154	C64467	Aspartate aminotransferase (AST/SGOT)	EXACT	VX
C67154	C64467	Aspartate aminotransferase (GDP)	RELATED	VX
C67154	C64467	Aspartate aminotransferase (GOT or ASAT)	RELATED	VX
C67154	C64467	Aspartate aminotransferase (GOT(ASAT)	RELATED	VX
C67154	C64467	Aspartate aminotransferase (GOT)	RELATED	VX
C67154	C64467	Aspartate aminotransferase (GOT) (ASAT)	RELATED	VX
C67154	C64467	Aspartate aminotransferase (GOT/ASAT)	RELATED	VX
C67154	C64467	Aspartate aminotransferase (GOT/AST)	RELATED	VX
C67154	C64467	Aspartate aminotransferase (GUT)	RELATED	VX
C67154	C64467	Aspartate aminotransferase (NAST)	EXACT	VX
C67154	C64467	Aspartate aminotransferase (S-ASAT)	NARROW	VX
C67154	C64467	Aspartate aminotransferase (SGOT)	RELATED	VX
C67154	C64467	Aspartate aminotransferase (SGOT, AST)	EXACT	VX
C67154	C64467	Aspartate aminotransferase (ast)	RELATED	VX
C67154	C64467	Aspartate aminotransferase (glutamate oxalacetate transaminase) (AST(GOT)/ASAT)	EXACT	VX
C67154	C64467	Aspartate aminotransferase (maximal individual values)	RELATED	VX
C67154	C64467	Aspartate aminotransferase ASAT	RELATED	VX
C67154	C64467	Aspartate aminotransferase ASAT(GCT)	EXACT	VX
C67154	C64467	Aspartate aminotransferase AST	RELATED	VX
C67154	C64467	Aspartate aminotransferase AST)	RELATED	VX
C67154	C64467	Aspartate aminotransferase activity (ASAT)	EXACT	VX
C67154	C64467	Aspartate aminotransferase(AST)	RELATED	VX
C67154	C64467	Aspartate aminotransferase(GOT or ASAT)	RELATED	VX
C67154	C64467	Aspartate aminotransfrase	EXACT	VX
C67154	C64467	Aspartate amiotransferase	EXACT	VX
C67154	C64467	Aspartate amonitransferase	EXACT	VX
C67154	C64467	Aspartate arninotransferase	RELATED	VX
C67154	C64467	Aspartate arninotransferase (ASAT GOT)	EXACT	VX
C67154	C64467	Aspartate arninotransferase (ASAT)	EXACT	VX
C67154	C64467	Aspartate arninotransferase (AST)	EXACT	VX
C67154	C64467	Aspartate mainotransferase	EXACT	VX
C67154	C64467	Aspartate transferase	EXACT	VX
C67154	C64467	Aspartate transferase (AST)	RELATED	VX
C67154	C64467	Aspartate-aminotransferase (SGOT)	RELATED	VX
C67154	C64467	Aspartateaminotransf.	RELATED	VX
C67154	C64467	Aspartateaminotransferase	EXACT	VX
C67154	C64467	Aspartateaminotrasferase	RELATED	VX
C67154	C64467	Aspartattransfer	EXACT	VX
C67154	C64467	Aspartete aminotransferase (AST)	EXACT	VX
C67154	C64467	Aspartic aminotransferase	EXACT	VX
C67154	C64467	Aspatrate aminotransferase	EXACT	VX
C67154	C64467	G.O.T. (A.S.A.T.)	EXACT	VX
C67154	C64467	GOT	RELATED	VX
C67154	C64467	GOT	RELATED	VX
C67154	C64467	GOT :G	EXACT	VX
C67154	C64467	GOT or ASAT	RELATED	VX
C67154	C64467	GOT-UV-Test	RELATED	VX
C67154	C64467	Glutamate oxalacetate transaminase	EXACT	VX
C67154	C64467	Glutamate oxalacetate transaminase (GOT)	RELATED	VX
C67154	C64467	Glutamate oxalate transaminase (GOT)	RELATED	VX
C67154	C64467	Glutamate oxaloacetate transaminase	RELATED	VX
C67154	C64467	Glutamate oxaloacetate transferase	EXACT	VX
C67154	C64467	Glutamate-oxalacetic-acid-transaminase (GOT)	EXACT	VX
C67154	C64467	Glutamate-oxalate transaminase (GOT)	RELATED	VX
C67154	C64467	Glutamate-oxaloacetate transaminase	RELATED	VX
C67154	C64467	Glutamate-oxaloacetate transaminase (G.O.T.)	RELATED	VX
C67154	C64467	Glutamic oxaloacetic transaminase	EXACT	VX
C67154	C64467	Glutamic oxaloacetic transaminase (ASAT)	EXACT	VX
C67154	C64467	Glutamic oxaloacetic transaminase (ASAT, GOT)	RELATED	VX
C67154	C64467	Glutamic oxaloacetic transaminase (GOT)	RELATED	VX
C67154	C64467	Glutamic-oxaloacetic transaminase	EXACT	VX
C67154	C64467	Glutamic-oxaloacetic transaminase (GOT)	RELATED	VX
C67154	C64467	Glutamic-oxaloacetic-transaminase	EXACT	VX
C67154	C64467	Glutamic-oxalocetic transaminase	EXACT	VX
C67154	C64467	Glutamyl oxaloacetic transaminase (GOT)	RELATED	VX
C67154	C64467	Glutamyl oxaloacetic transaminase (SGOT)	EXACT	VX
C67154	C64467	P-AST	EXACT	VX
C67154	C64467	Plasma GOT	RELATED	VX
C67154	C64467	Plasma asp. aminotransferase (PASP)	NARROW	VX
C67154	C64467	Plasma glutamic-oxaloacetic transaminase (GOT)	RELATED	VX
C67154	C64467	Plasma glutamic-oxaloacetic transaminase (PGOT)	RELATED	VX
C67154	C64467	S-AST	EXACT	VX
C67154	C64467	S-Aspartate aminotransferase (S-ASAT)	NARROW	VX
C67154	C64467	S-Aspartate aminotransferase (S-AST)	NARROW	VX
C67154	C64467	S-aspartate aminotransferase	RELATED	VX
C67154	C64467	S-aspartate aminotransferase (S-ASAT)	NARROW	VX
C67154	C64467	S-aspartate aminotransferase (S-AST)	RELATED	VX
C67154	C64467	S-aspartate aminotransferase, catc., (S-AST)	RELATED	VX
C67154	C64467	S. G. O. T.	EXACT	VX
C67154	C64467	S.G.O.T.	EXACT	VX
C67154	C64467	SGO-T	EXACT	VX
C67154	C64467	SGO/T	RELATED	VX
C67154	C64467	SGOT	RELATED	VX
C67154	C64467	SGOT (ASAT)	RELATED	VX
C67154	C64467	SGOT (AST)	EXACT	VX
C67154	C64467	Serum AST activity	NARROW	VX
C67154	C64467	Serum Glutamate Oxalate Transaminase (SGOT)	RELATED	VX
C67154	C64467	Serum Glutamic Oxalacetic Transaminase	RELATED	VX
C67154	C64467	Serum aspartate amino transferase (SGOT)	EXACT	VX
C67154	C64467	Serum glutamate oxalate transaminase (SGOT)	RELATED	VX
C67154	C64467	Serum glutamate oxalate transaminase (SGOT)	RELATED	VX
C67154	C64467	Serum glutamate oxalate trasaminase (SGOT)	RELATED	VX
C67154	C64467	Serum glutamate oxaloacetate transaminase (Aspartate aminotransferase, SGOT)	RELATED	VX
C67154	C64467	Serum glutamate oxaloacetate transaminase (SGOT )	RELATED	VX
C67154	C64467	Serum glutamate oxaloacetate transaminase (SGOT)	RELATED	VX
C67154	C64467	Serum glutamate oxaloacetate transaminase (aspartate aminotransferase) (SGOT)	RELATED	VX
